scenario,side,identity,call,sequence_length,position,nonfinal_exact,next_block_exact,signed_alpha,desired_norm,actual_norm,norm_error,rounding_error_norm,rounding_bound,direction_cosine
syco_bullshit_v2_leg_pnf_01,+C,False,41,1,0,True,True,4.0,2.8864550590515137,2.8872134685516357,0.0007584095001220703,0.022405145689845085,0.1380886286497116,0.9999699592590332
syco_bullshit_v2_leg_pnf_01,+C,False,42,1,0,True,True,4.0,2.8864550590515137,2.886404275894165,5.078315734863281e-05,0.020525697618722916,0.1301535815000534,0.9999748468399048
syco_bullshit_v2_leg_pnf_01,+C,False,43,1,0,True,True,4.0,2.8864550590515137,2.8856101036071777,0.0008449554443359375,0.020517705008387566,0.1374197155237198,0.9999748468399048
syco_bullshit_v2_leg_pnf_01,+C,False,44,1,0,True,True,4.0,2.8864550590515137,2.8864834308624268,2.8371810913085938e-05,0.02165159396827221,0.13928286731243134,0.9999719262123108
syco_bullshit_v2_leg_pnf_01,+C,False,45,1,0,True,True,4.0,2.8864550590515137,2.8860292434692383,0.0004258155822753906,0.020576143637299538,0.129209503531456,0.9999746680259705
syco_bullshit_v2_leg_pnf_01,+C,False,46,1,0,True,True,4.0,2.8864550590515137,2.886707067489624,0.00025200843811035156,0.023105036467313766,0.14369231462478638,0.9999679327011108
syco_bullshit_v2_leg_pnf_01,+C,False,47,1,0,True,True,4.0,2.8864550590515137,2.8866636753082275,0.0002086162567138672,0.021385392174124718,0.14006610214710236,0.9999724626541138
syco_bullshit_v2_leg_pnf_01,+C,False,48,1,0,True,True,4.0,2.8864550590515137,2.887259006500244,0.0008039474487304688,0.023484233766794205,0.1486092060804367,0.9999669790267944
syco_bullshit_v2_leg_pnf_01,+C,False,49,1,0,True,True,4.0,2.8864550590515137,2.8864593505859375,4.291534423828125e-06,0.020968561992049217,0.13100238144397736,0.9999736547470093
syco_bullshit_v2_leg_pnf_01,+C,False,50,1,0,True,True,4.0,2.8864550590515137,2.887099266052246,0.0006442070007324219,0.02035800740122795,0.13648192584514618,0.9999752044677734
syco_bullshit_v2_leg_pnf_01,+C,False,51,1,0,True,True,4.0,2.8864550590515137,2.8854775428771973,0.0009775161743164062,0.023531930521130562,0.14772960543632507,0.9999668598175049
syco_bullshit_v2_leg_pnf_01,+C,False,52,1,0,True,True,4.0,2.8864550590515137,2.8860223293304443,0.00043272972106933594,0.02312125451862812,0.14282459020614624,0.9999679327011108
syco_bullshit_v2_leg_pnf_01,+C,False,53,1,0,True,True,4.0,2.8864550590515137,2.887456178665161,0.001001119613647461,0.021843085065484047,0.13551996648311615,0.9999715089797974
syco_bullshit_v2_leg_pnf_01,+C,False,54,1,0,True,True,4.0,2.8864550590515137,2.886826515197754,0.0003714561462402344,0.01983340084552765,0.13089129328727722,0.999976396560669
